0.906721 0.297241 -949.337 -311.211
0.886266 0.353591 -927.921 -370.21
0.862314 0.408546 -902.842 -427.748
0.834957 0.461889 -874.2 -483.597
0.804305 0.513408 -842.108 -537.538
0.770479 0.562901 -806.691 -589.357
0.733611 0.610171 -768.091 -638.85
0.693848 0.655034 -726.459 -685.821
0.651346 0.697311 -681.959 -730.085
0.606273 0.736836 -634.768 -771.467
0.558808 0.773452 -585.072 -809.805
0.509136 0.807016 -533.066 -844.946
0.457455 0.837394 -478.956 -876.752
0.403969 0.864467 -422.955 -905.097
0.348888 0.888128 -365.285 -929.87
0.29243 0.908284 -306.174 -950.973
0.234817 0.924854 -245.854 -968.323
0.176278 0.937774 -184.563 -981.85
0.117043 0.946993 -122.544 -991.502
0.057346 0.952474 -60.0413 -997.24
-0.00257725 0.954195 2.69839 -999.042
-0.0624904 0.95215 65.4274 -996.901
-0.122157 0.946347 127.898 -990.825
-0.181341 0.936808 189.864 -980.838
-0.23981 0.923572 251.081 -966.98
-0.297332 0.906691 311.306 -949.305
-0.35368 0.886231 370.303 -927.884
-0.408633 0.862273 427.838 -902.799
-0.461972 0.834911 483.685 -874.152
-0.513488 0.804254 537.622 -842.054
-0.562978 0.770423 589.438 -806.632
-0.610245 0.73355 638.926 -768.027
-0.655103 0.693783 685.893 -726.39
-0.697376 0.651276 730.153 -681.886
-0.736897 0.6062 771.531 -634.691
-0.773508 0.55873 809.863 -584.991
-0.807067 0.509056 844.999 -532.981
-0.83744 0.457372 876.8 -478.868
